featureID	Name	kingdom	phylum	class	order	family	genus	species	superkingdom	taxonomy	superphylum	subclass	suborder	subphylum
OTU_319	uncultured citrobacter sp. 	bacteria	proteobacteria	gammaproteobacteria	enterobacteriales	enterobacteriaceae	citrobacter	citrobacter spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__citrobacter;s__citrobacter spp.;				
OTU_320	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_321	escherichia vulneris 	bacteria	proteobacteria	gammaproteobacteria	enterobacteriales	enterobacteriaceae	escherichia	escherichia vulneris	bacteria	Root;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__escherichia;s__escherichia vulneris;				
OTU_322	oligotropha carboxidovorans 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	oligotropha	oligotropha carboxidovorans	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__oligotropha;s__oligotropha carboxidovorans;				
OTU_323	rhodoblastus acidophilus 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodoblastus	rhodoblastus acidophilus	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;				
OTU_324	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_325	aj429239.1 sphingomonas faeni str. ma_olki  	bacteria	proteobacteria	alphaproteobacteria	sphingomonadales	sphingomonadaceae	sphingomonas	sphingomonas faeni	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__sphingomonadales;f__sphingomonadaceae;g__sphingomonas;s__sphingomonas faeni;				
OTU_326	ay297802.1 waterlogged archaeological wood clone pach82  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas oryzae	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;				
OTU_327	uncultured bradyrhizobium sp. 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	bradyrhizobium	bradyrhizobium spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__bradyrhizobium;s__bradyrhizobium spp.;				
OTU_328	nc_009485.1 bradyrhizobium sp. str. btai1  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	bradyrhizobium	bradyrhizobium sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__bradyrhizobium;s__bradyrhizobium sp.;				
OTU_329	uncultured ancalomicrobium sp. 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	hyphomicrobiaceae	ancalomicrobium	ancalomicrobium spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__ancalomicrobium;s__ancalomicrobium spp.;				
OTU_330	uncultured enterobacter sp. 	bacteria	proteobacteria	gammaproteobacteria	enterobacteriales	enterobacteriaceae	enterobacter	enterobacter spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__enterobacter;s__enterobacter spp.;				
OTU_331	cu925720.1 towards definition core microorganisms involved digestion mesophilic anaerobic digester which treats municipal wastewater sludge clone  	bacteria	proteobacteria	betaproteobacteria	rhodocyclales	rhodocyclaceae	rhodocyclus	rhodocyclus tenuis	bacteria	Root;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__rhodocyclales;f__rhodocyclaceae;g__rhodocyclus;s__rhodocyclus tenuis;				
OTU_332	uncultured bacteroides sp. 	bacteria	bacteroidetes	bacteroidia	bacteroidales	bacteroidaceae	bacteroides	bacteroides spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;	bacteroidetes/chlorobi group			
OTU_333	ay297802.1 waterlogged archaeological wood clone pach82  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas oryzae	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;				
OTU_334	uncultured acetobacter sp. 	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	acetobacter	acetobacter spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;				
OTU_335	rhodoblastus acidophilus 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodoblastus	rhodoblastus acidophilus	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;				
OTU_336	aj438048.1 corynebacterium tuberculostearicum str. cip102076  	bacteria	actinobacteria	actinobacteria	actinomycetales	corynebacteriaceae	corynebacterium	corynebacterium tuberculostearicum	bacteria	Root;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__corynebacteriaceae;g__corynebacterium;s__corynebacterium tuberculostearicum;		  actinobacteridae	__corynebacterineae	
OTU_337	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_338	pseudomonas sp. vt1b 	bacteria	proteobacteria	gammaproteobacteria	pseudomonadales	pseudomonadaceae	pseudomonas	pseudomonas sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas sp.;				
OTU_339	uncultured rhodopseudomonas sp. 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodopseudomonas	rhodopseudomonas spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas spp.;				
OTU_340	clostridium sp. tg60_81 	bacteria	firmicutes	clostridia	clostridiales	clostridiaceae	clostridium	clostridium sp.	bacteria	Root;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__clostridiaceae;g__clostridium;s__clostridium sp.;				
OTU_341	bradyrhizobium sp. 1.5_09 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	bradyrhizobium	bradyrhizobium sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__bradyrhizobium;s__bradyrhizobium sp.;				
OTU_342	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_343	gq032543.1 topographical and temporal human skin microbiome skin volar forearm clone nbw908c01c1  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	afipia	afipia broomeae	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__afipia;s__afipia broomeae;				
OTU_344	fj471664.1 fusobacterium nucleatum str. chdc f332  	bacteria	fusobacteria	fusobacteriia	fusobacteriales	fusobacteriaceae	fusobacterium	fusobacterium nucleatum	bacteria	Root;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__fusobacterium;s__fusobacterium nucleatum;				
OTU_345	barnesiella viscericola dsm 18177 	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	barnesiella	barnesiella viscericola	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__barnesiella;s__barnesiella viscericola;	bacteroidetes/chlorobi group			
OTU_346	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_347	uncultured rhodoplanes sp. 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	hyphomicrobiaceae	rhodoplanes	rhodoplanes spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__rhodoplanes;s__rhodoplanes spp.;				
OTU_348	enterobacter sp. gntew_13_11 	bacteria	proteobacteria	gammaproteobacteria	enterobacteriales	enterobacteriaceae	enterobacter	enterobacter sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__enterobacter;s__enterobacter sp.;				
OTU_349	rhodoblastus acidophilus 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodoblastus	rhodoblastus acidophilus	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;				
OTU_350	uncultured steroidobacter sp. 	bacteria	proteobacteria	gammaproteobacteria	xanthomonadales	sinobacteraceae	steroidobacter	steroidobacter spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__xanthomonadales;f__sinobacteraceae;g__steroidobacter;s__steroidobacter spp.;				
OTU_351	eubacterium sp. oral clone ji012 	bacteria	firmicutes	clostridia	clostridiales	eubacteriaceae	eubacterium	eubacterium sp.	bacteria	Root;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__eubacteriaceae;g__eubacterium;s__eubacterium sp.;				
OTU_352	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_353	uncultured spirochaeta sp. 	bacteria	spirochaetes	spirochaetia	spirochaetales	spirochaetaceae	spirochaeta	spirochaeta spp.	bacteria	Root;k__bacteria;p__spirochaetes;c__spirochaetia;o__spirochaetales;f__spirochaetaceae;g__spirochaeta;s__spirochaeta spp.;				
OTU_354	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_355	uncultured enterobacter sp. 	bacteria	proteobacteria	gammaproteobacteria	enterobacteriales	enterobacteriaceae	enterobacter	enterobacter spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__enterobacter;s__enterobacter spp.;				
OTU_356	uncultured bacteroides sp. 	bacteria	bacteroidetes	bacteroidia	bacteroidales	bacteroidaceae	bacteroides	bacteroides spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;	bacteroidetes/chlorobi group			
OTU_357	cp000463.1 rhodopseudomonas palustris str. bisa53  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodopseudomonas	rhodopseudomonas palustris	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas palustris;				
OTU_358	prevotella sp. oral clone do039 	bacteria	bacteroidetes	bacteroidia	bacteroidales	prevotellaceae	prevotella	prevotella sp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella sp.;	bacteroidetes/chlorobi group			
OTU_359	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	rhodospirillaceae	magnetospirillum	magnetospirillum sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;				
OTU_360	uncultured pleomorphomonas sp. 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas spp.;				
OTU_361	ay297802.1 waterlogged archaeological wood clone pach82  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas oryzae	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;				
OTU_362	cu924338.1 towards definition core microorganisms involved digestion mesophilic anaerobic digester which treats municipal wastewater sludge clone  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas spp.;				
OTU_363	uncultured rhodopseudomonas sp. 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodopseudomonas	rhodopseudomonas spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas spp.;				
OTU_364	uncultured acetobacter sp. 	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	acetobacter	acetobacter spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;				
OTU_365	ab079679.1 rhodopseudomonas sp. hmd89  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	afipia	afipia sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__afipia;s__afipia sp.;				
OTU_366	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_367	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	rhodospirillaceae	magnetospirillum	magnetospirillum sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;				
OTU_368	uncultured citrobacter sp. 	bacteria	proteobacteria	gammaproteobacteria	enterobacteriales	enterobacteriaceae	citrobacter	citrobacter spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__citrobacter;s__citrobacter spp.;				
OTU_369	barnesiella viscericola dsm 18177 	bacteria	bacteroidetes	bacteroidia	bacteroidales	porphyromonadaceae	barnesiella	barnesiella viscericola	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__barnesiella;s__barnesiella viscericola;	bacteroidetes/chlorobi group			
OTU_370	rhodoblastus acidophilus 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodoblastus	rhodoblastus acidophilus	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;				
OTU_371	uncultured pontibacter sp. 	bacteria	bacteroidetes	cytophagia	cytophagales	cytophagaceae	pontibacter	pontibacter spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__pontibacter;s__pontibacter spp.;	bacteroidetes/chlorobi group			
OTU_372	uncultured bacteroides sp. 	bacteria	bacteroidetes	bacteroidia	bacteroidales	bacteroidaceae	bacteroides	bacteroides spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;	bacteroidetes/chlorobi group			
OTU_373	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_374	uncultured bacteroides sp. 	bacteria	bacteroidetes	bacteroidia	bacteroidales	bacteroidaceae	bacteroides	bacteroides spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;	bacteroidetes/chlorobi group			
OTU_375	uncultured chlorobium sp. 	bacteria	chlorobi	chlorobia	chlorobiales	chlorobiaceae	chlorobium	chlorobium spp.	bacteria	Root;k__bacteria;p__chlorobi;c__chlorobia;o__chlorobiales;f__chlorobiaceae;g__chlorobium;s__chlorobium spp.;	bacteroidetes/chlorobi group			
OTU_376	uncultured rhodovibrio sp. 	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	rhodospirillaceae	rhodovibrio	rhodovibrio spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__rhodovibrio;s__rhodovibrio spp.;				
OTU_377	uncultured citrobacter sp. 	bacteria	proteobacteria	gammaproteobacteria	enterobacteriales	enterobacteriaceae	citrobacter	citrobacter spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacteriales;f__enterobacteriaceae;g__citrobacter;s__citrobacter spp.;				
OTU_378	rhodoblastus acidophilus 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodoblastus	rhodoblastus acidophilus	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;				
OTU_379	uncultured bacteroides sp. 	bacteria	bacteroidetes	bacteroidia	bacteroidales	bacteroidaceae	bacteroides	bacteroides spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;	bacteroidetes/chlorobi group			
OTU_380	uncultured pleomorphomonas sp. 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas spp.;				
OTU_381	uncultured bacteroides sp. 	bacteria	bacteroidetes	bacteroidia	bacteroidales	bacteroidaceae	bacteroides	bacteroides spp.	bacteria	Root;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__bacteroidaceae;g__bacteroides;s__bacteroides spp.;	bacteroidetes/chlorobi group			
OTU_382	uncultured pleomorphomonas sp. 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas spp.;				
OTU_383	ay297802.1 waterlogged archaeological wood clone pach82  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas oryzae	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;				
OTU_384	phyllobacterium sp. ccge2278 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	phyllobacteriaceae	phyllobacterium	phyllobacterium sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__phyllobacteriaceae;g__phyllobacterium;s__phyllobacterium sp.;				
OTU_385	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_386	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_387	ay297802.1 waterlogged archaeological wood clone pach82  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas oryzae	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;				
OTU_388	uncultured rhodocyclus sp. 	bacteria	proteobacteria	betaproteobacteria	rhodocyclales	rhodocyclaceae	rhodocyclus	rhodocyclus spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__rhodocyclales;f__rhodocyclaceae;g__rhodocyclus;s__rhodocyclus spp.;				
OTU_389	uncultured acetobacter sp. 	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	acetobacter	acetobacter spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;				
OTU_390	rhodoblastus acidophilus 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodoblastus	rhodoblastus acidophilus	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;				
OTU_391	fj903178.1 pontibacter sp. str. hmc6020  	bacteria	bacteroidetes	cytophagia	cytophagales	cytophagaceae	pontibacter	pontibacter korlensis	bacteria	Root;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__pontibacter;s__pontibacter korlensis;	bacteroidetes/chlorobi group			
OTU_392	rhodoblastus acidophilus 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodoblastus	rhodoblastus acidophilus	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;				
OTU_393	ay297802.1 waterlogged archaeological wood clone pach82  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	methylocystaceae	pleomorphomonas	pleomorphomonas oryzae	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylocystaceae;g__pleomorphomonas;s__pleomorphomonas oryzae;				
OTU_394	uncultured spirochaeta sp. 	bacteria	spirochaetes	spirochaetia	spirochaetales	spirochaetaceae	spirochaeta	spirochaeta spp.	bacteria	Root;k__bacteria;p__spirochaetes;c__spirochaetia;o__spirochaetales;f__spirochaetaceae;g__spirochaeta;s__spirochaeta spp.;				
OTU_395	uncultured acetobacter sp. 	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	acetobacteraceae	acetobacter	acetobacter spp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__acetobacter;s__acetobacter spp.;				
OTU_396	eu528231.1 seasonal dynamics mudflat mouth major kentucky lake reservoir tributary sediment clone 3.5.6  	bacteria	proteobacteria	alphaproteobacteria	rhodospirillales	rhodospirillaceae	magnetospirillum	magnetospirillum sp.	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__rhodospirillaceae;g__magnetospirillum;s__magnetospirillum sp.;				
OTU_397	gq503798.1 uranium mine tailing pond inlet water clone jdgsrb045  	bacteria	proteobacteria	deltaproteobacteria	desulfovibrionales	desulfovibrionaceae	desulfovibrio	desulfovibrio desulfuricans	bacteria	Root;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfovibrionales;f__desulfovibrionaceae;g__desulfovibrio;s__desulfovibrio desulfuricans;				__delta/epsilon subdivisions
OTU_398	ay373320.1 bacillus thermoamylovorans str. r_7499  	bacteria	firmicutes	bacilli	bacillales	bacillaceae	bacillus	bacillus thermoamylovorans	bacteria	Root;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__bacillaceae;g__bacillus;s__bacillus thermoamylovorans;				
OTU_399	gq070490.1 topographical and temporal human skin microbiome skin volar forearm clone nbw234h03c1  	bacteria	actinobacteria	actinobacteria	actinomycetales	corynebacteriaceae	corynebacterium	corynebacterium durum	bacteria	Root;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__corynebacteriaceae;g__corynebacterium;s__corynebacterium durum;		  actinobacteridae	__corynebacterineae	
OTU_400	rhodoblastus acidophilus 	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodoblastus	rhodoblastus acidophilus	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodoblastus;s__rhodoblastus acidophilus;				
OTU_401	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_402	uncultured opitutus sp. 	bacteria	verrucomicrobia	opitutae	opitutales	opitutaceae	opitutus	opitutus spp.	bacteria	Root;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;	chlamydiae/verrucomicrobia group			
OTU_403	am947938.1 rhodopseudomonas pangongensis str. ja310  	bacteria	proteobacteria	alphaproteobacteria	rhizobiales	bradyrhizobiaceae	rhodopseudomonas	rhodopseudomonas pangongensis	bacteria	Root;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__rhodopseudomonas;s__rhodopseudomonas pangongensis;				
