,OTU,aldex2_diff.btw,aldex2_diff.win,aldex2_effect,aldex2_wi.ep,aldex2_wi.eBH,kingdom,phylum,class,order,family,genus,species,aldex2_positive,aldex2_negative,taxrank,test_id
225,OTU_460,1.80181374499098,3.27628222237528,0.468984740181711,0.00922431159054336,0.027916761661152,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,initial,late,OTU,i_vs_l
226,OTU_467,-3.30235426013164,2.61421357181844,-1.21482587933938,1.20864722125677e-09,2.61976600982255e-08,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,initial,late,OTU,i_vs_l
227,OTU_468,1.61536711608851,2.86659267476485,0.483165493086625,0.00603250705166375,0.0185503000323868,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,initial,late,OTU,i_vs_l
228,OTU_47,3.63908382820057,2.65404591967645,1.30513749078408,5.13752492235333e-11,1.84792545876969e-09,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,initial,late,OTU,i_vs_l
229,OTU_474,2.24773671534418,2.77803279204883,0.715327845843849,3.06505357965349e-05,0.000214675276648899,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,initial,late,OTU,i_vs_l
230,OTU_48,3.7563351090821,3.5232730840899,0.975965872905269,1.63096730643401e-06,1.40748814995751e-05,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,initial,late,OTU,i_vs_l
231,OTU_484,-1.29866323888999,0.748930882612401,-1.6224579054998,2.16715724967272e-10,5.69515087782792e-09,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,initial,late,OTU,i_vs_l
232,OTU_488,2.05964013756999,2.84644668862421,0.652940837759248,0.000190377448298317,0.00102837275762724,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,barnesiella,barnesiella viscericola,initial,late,OTU,i_vs_l
233,OTU_49,4.80124312829654,2.6743516853035,1.77500358132959,4.35255895542551e-12,2.25909420444832e-10,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,initial,late,OTU,i_vs_l
234,OTU_5,0.888849750565595,1.83283153635897,0.465935848218367,0.0106540638802091,0.0416625260593254,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,initial,late,OTU,i_vs_l
235,OTU_500,2.43302183793663,3.32404844168489,0.646059641631523,0.000379520495604145,0.00195872112128495,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,initial,late,OTU,i_vs_l
236,OTU_51,1.38317928291045,1.57183573096998,0.808995670210155,3.84329706344739e-05,0.000274138859704363,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,initial,late,OTU,i_vs_l
237,OTU_52,-3.91021849259658,2.98976724598268,-1.24904578792041,1.48119108834071e-09,3.03846190864561e-08,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,initial,late,OTU,i_vs_l
238,OTU_521,1.51398922471762,2.9220642250436,0.448177212043488,0.00673092661867135,0.026195493849097,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,initial,late,OTU,i_vs_l
239,OTU_530,-3.23168773918198,2.42672222708534,-1.22826314377678,1.3867027782313e-08,2.0201144006418e-07,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,initial,late,OTU,i_vs_l
240,OTU_548,-1.4906293995143,1.52300953161175,-0.89917390224713,6.34696267162731e-06,5.55888817792365e-05,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,initial,late,OTU,i_vs_l
241,OTU_549,2.98216369597352,2.67712552044417,1.02604651250236,1.97357715366241e-08,3.00005989590441e-07,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,initial,late,OTU,i_vs_l
242,OTU_56,4.47251203235376,3.4031453042467,1.25624979917379,5.63360980857186e-09,9.1168430190096e-08,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,initial,late,OTU,i_vs_l
243,OTU_562,-3.00692473635729,3.58381198419767,-0.750591699971294,0.000119522296176946,0.000635918421633539,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,initial,late,OTU,i_vs_l
244,OTU_567,-1.35429526172133,1.70326931399959,-0.690432660068579,0.000342394552049744,0.00187694727706068,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,initial,late,OTU,i_vs_l
245,OTU_57,2.18279535122008,2.48448166618971,0.767896971065741,2.22390969909864e-05,0.000152253948827217,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,initial,late,OTU,i_vs_l
246,OTU_58,1.69245980818584,2.55630650463695,0.568365646023475,0.000628424114132994,0.00308641180531964,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,initial,late,OTU,i_vs_l
247,OTU_580,2.16188946367133,3.37992978970395,0.549805411009231,0.00218729368842812,0.00787786663043881,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,initial,late,OTU,i_vs_l
248,OTU_583,-3.26805698271125,3.1201429056982,-0.990023846746718,2.34089596147752e-07,2.79600880600916e-06,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,initial,late,OTU,i_vs_l
249,OTU_584,4.6635278445317,1.9342961107733,2.23295723910152,4.57253268126881e-13,5.830530256221e-11,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,initial,late,OTU,i_vs_l
250,OTU_59,2.33765694054635,3.65109951001689,0.55805599221588,0.00146109859905508,0.00604288149652779,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,initial,late,OTU,i_vs_l
251,OTU_6,-3.32761305398935,2.45540520577462,-1.33423947627817,5.89010780617529e-10,1.57341531986376e-08,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,initial,late,OTU,i_vs_l
252,OTU_600,2.16636260780399,2.62837773901831,0.713659388527224,7.31835600793107e-05,0.000438947784066397,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,initial,late,OTU,i_vs_l
253,OTU_601,-2.32265166401007,4.05709380398564,-0.508831013800561,0.00772310333197957,0.0244595801386163,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,initial,late,OTU,i_vs_l
254,OTU_608,-3.16268007650355,2.69611648689117,-1.128205954133,6.83555946023995e-09,1.23804358578401e-07,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,initial,late,OTU,i_vs_l
255,OTU_61,-1.69868672908496,2.59830361685891,-0.562450411219731,0.00237911352303864,0.0103089692626126,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,initial,late,OTU,i_vs_l
256,OTU_611,2.60291623220057,1.88029183529104,1.29737837771306,3.79232258800081e-11,1.22251477440423e-09,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,initial,late,OTU,i_vs_l
257,OTU_62,2.69506676589682,3.32379383136143,0.744351510502876,7.15809150691609e-05,0.000422708675263865,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,initial,late,OTU,i_vs_l
258,OTU_634,3.93328640800609,2.78859257636357,1.36826201612528,3.41909122276449e-11,1.3905567333272e-09,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,initial,late,OTU,i_vs_l
259,OTU_636,-2.54426468618083,2.34086291770762,-1.01244829617873,1.70531970649937e-07,1.81915657847831e-06,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,initial,late,OTU,i_vs_l
260,OTU_65,2.80501144897109,3.41630571574469,0.738879100643102,8.10725976645582e-05,0.000471730391640266,bacteria,fibrobacteres,fibrobacteria,fibrobacterales,fibrobacteraceae,fibrobacter,fibrobacter spp.,initial,late,OTU,i_vs_l
261,OTU_67,-3.58856432323331,2.67555939158604,-1.31748730704003,2.09458737725321e-10,6.23228318962631e-09,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,initial,late,OTU,i_vs_l
262,OTU_68,3.27923504062392,3.2201788738054,0.925084568990652,1.53047319989292e-06,1.44757070948737e-05,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides fragilis,initial,late,OTU,i_vs_l
263,OTU_69,2.3168968676913,3.20608941001513,0.653100541288432,0.000167096385735259,0.000938166696938313,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,initial,late,OTU,i_vs_l
264,OTU_73,-3.76975475516752,3.79516184345159,-0.899237988052955,5.44923903850409e-06,4.18478758611187e-05,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,initial,late,OTU,i_vs_l
265,OTU_76,2.25461187299166,3.43775614453969,0.583625718228052,0.00150623198130483,0.0062772710565742,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,initial,late,OTU,i_vs_l
266,OTU_79,3.23980233203758,3.42671605421582,0.844303498098258,5.68866704435153e-06,4.45582984087237e-05,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,initial,late,OTU,i_vs_l
267,OTU_8,4.21952037940018,1.65773476081639,2.32015147798004,1.24003105264823e-13,2.93195011835229e-11,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,initial,late,OTU,i_vs_l
268,OTU_80,2.13054423909703,3.20525242531321,0.587978739820268,0.00112357902727717,0.00482129578236883,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,initial,late,OTU,i_vs_l
269,OTU_82,2.40581641346091,3.42667558141925,0.622426732962221,0.000636051067592062,0.00293826624584774,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,initial,late,OTU,i_vs_l
270,OTU_89,1.46215084020445,2.06845954807146,0.598864800130129,0.00059280302193765,0.00320045782826875,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,initial,late,OTU,i_vs_l
271,OTU_9,1.36623253988449,2.23742251519687,0.549136828191198,0.00180096473361914,0.00899897591068309,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,initial,late,OTU,i_vs_l
272,OTU_90,2.3312594624746,2.94034818324823,0.700168754128511,0.00018570824143697,0.00100748621642732,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,initial,late,OTU,i_vs_l
273,OTU_93,2.08807517521583,3.45503606230727,0.535555495544001,0.00516826225641207,0.0175935299647801,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides caccae,initial,late,OTU,i_vs_l
274,OTU_94,2.41578656302481,3.91602947232546,0.537327886126212,0.00380150018879429,0.0133691290411693,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,initial,late,OTU,i_vs_l
275,OTU_98,1.89007599424832,2.81338864753959,0.564472021379598,0.000579375674769765,0.00285850780065942,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter korlensis,initial,late,OTU,i_vs_l
276,OTU_10,2.22278065758859,2.03627916305331,1.01943174385314,8.81934715416635e-07,1.28908367074246e-05,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,initial,late,species,i_vs_l
277,OTU_11,2.22554027725145,1.65091840525565,1.25127471596973,3.13204348267467e-08,6.83271550630774e-07,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,initial,late,species,i_vs_l
278,OTU_12,-2.23758007445538,3.62913334419055,-0.58069688415177,0.00410490236568557,0.0225303175465831,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,initial,late,species,i_vs_l
279,OTU_148,-2.69869986596582,4.2670300499412,-0.562337000826897,0.004198674682766,0.0170091629232034,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,pseudochrobactrum,pseudochrobactrum kiredjianiae,initial,late,species,i_vs_l
280,OTU_15,-2.98451203608744,4.83105268330467,-0.527925873528372,0.00615197027181081,0.0311157841655887,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,initial,late,species,i_vs_l
281,OTU_16,2.94501502828528,2.2819874503943,1.19687020499122,6.12554056152879e-08,1.23046946080369e-06,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,rhodocyclus,rhodocyclus tenuis,initial,late,species,i_vs_l
282,OTU_196,-1.13357775782049,1.62614779105386,-0.61901081387613,0.000508265715337979,0.0031012746246179,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,ochrobactrum anthropi,initial,late,species,i_vs_l
283,OTU_211,2.8149241027889,2.130613438194,1.26361777590468,1.22008451733054e-08,3.3000905662813e-07,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,initial,late,species,i_vs_l
284,OTU_22,-4.77966819185046,5.20224408250544,-0.789602454594999,0.000173789589553652,0.00146624781603297,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,ruminococcus,ruminococcus spp.,initial,late,species,i_vs_l
285,OTU_251,2.11196619459189,3.6415149903558,0.513499785510673,0.00424017114551886,0.0169582472070313,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,cytophaga,cytophaga spp.,initial,late,species,i_vs_l
286,OTU_284,-2.30564897429151,1.72037655430271,-1.29938225953994,7.70854060678851e-09,1.80904102336192e-07,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,escherichia,escherichia spp.,initial,late,species,i_vs_l
287,OTU_285,2.62097113396208,3.23067740030733,0.721893861291304,0.00028711489011631,0.00161588361434644,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,inquilinus,inquilinus spp.,initial,late,species,i_vs_l
288,OTU_37,2.61107949801509,2.6387396278344,0.901197104880656,2.49394607390518e-06,3.07117419076982e-05,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,barnesiella,barnesiella viscericola,initial,late,species,i_vs_l
289,OTU_43,-4.6400403618477,4.66254090687878,-0.892204351095577,1.56341547660699e-05,0.000155691027936694,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,desulfovibrio mexicanus,initial,late,species,i_vs_l
290,OTU_6,-3.57825181016607,2.46199444147162,-1.41194219805313,1.34479669264551e-09,5.51157486957092e-08,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,initial,late,species,i_vs_l
291,OTU_640,-0.982184270958037,1.78677975817181,-0.496004896779383,0.0114291802003843,0.0477826590084092,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,initial,late,species,i_vs_l
292,OTU_65,2.67011467944524,3.56380383668659,0.686129665782681,0.00037810078178947,0.00237412713388733,bacteria,fibrobacteres,fibrobacteria,fibrobacterales,fibrobacteraceae,fibrobacter,fibrobacter spp.,initial,late,species,i_vs_l
293,OTU_68,3.02325966211582,3.37741210808251,0.812534194900268,1.76054296051739e-05,0.000160770010671721,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides fragilis,initial,late,species,i_vs_l
294,OTU_8,3.19508793021322,1.50581492864469,2.09403566932283,3.51977244399553e-14,4.61090190163415e-12,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,initial,late,species,i_vs_l
295,OTU_86,1.95410882275807,2.91109299859027,0.599912799870621,0.00176244222084779,0.00808936578648431,bacteria,chlorobi,chlorobia,chlorobiales,chlorobiaceae,chlorobium,chlorobium spp.,initial,late,species,i_vs_l
296,OTU_9,1.10075213252818,2.0692122919365,0.488876895488873,0.00810111284438205,0.0356489116307712,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,initial,late,species,i_vs_l
297,OTU_93,1.94921676900272,3.49021145260915,0.481968959521104,0.0103000887485467,0.0352967680546574,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides caccae,initial,late,species,i_vs_l
298,OTU_98,1.70915090324669,2.9782842346417,0.493314254158475,0.0039371493196073,0.0171599712312429,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter korlensis,initial,late,species,i_vs_l
299,OTU_10,2.40744048778915,2.06863537886561,1.09445062233796,3.97096303249133e-07,5.0594133797547e-06,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,NA,initial,late,genus,i_vs_l
300,OTU_11,2.19583986636281,1.63186262139053,1.24313638258779,4.87171912106101e-08,8.02374664486639e-07,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,NA,initial,late,genus,i_vs_l
301,OTU_12,-2.20851871178154,3.57878866511127,-0.591285970498487,0.00341259414985415,0.0163217224111949,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,NA,initial,late,genus,i_vs_l
302,OTU_148,-2.68935684614419,4.19730605838474,-0.571481900595337,0.0055649258360796,0.0181274538800536,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,pseudochrobactrum,NA,initial,late,genus,i_vs_l
303,OTU_15,-2.95971766640634,4.78331948618142,-0.508885812360963,0.00661173381930419,0.0279768705304947,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,NA,initial,late,genus,i_vs_l
304,OTU_16,2.95614575468846,2.30618797140224,1.17283590992214,1.11893491687251e-07,1.71352696645995e-06,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,rhodocyclus,NA,initial,late,genus,i_vs_l
305,OTU_196,-1.13578762167468,1.74868647314867,-0.574898090860632,0.00124282726108341,0.00564297080530221,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,ochrobactrum,NA,initial,late,genus,i_vs_l
306,OTU_22,-4.83171578632658,5.22573779440047,-0.774202922832884,0.000182076099465568,0.00126392137102669,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,ruminococcus,NA,initial,late,genus,i_vs_l
307,OTU_251,2.14363882751206,3.62648950436504,0.518282304728129,0.00475776286768635,0.0161421323441082,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,cytophaga,NA,initial,late,genus,i_vs_l
308,OTU_284,-2.19471202607838,1.69925371115595,-1.21478080334593,2.0336183295948e-08,3.05442284593947e-07,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,escherichia,NA,initial,late,genus,i_vs_l
309,OTU_285,2.69266233983566,3.21673450034595,0.760378212748131,0.00014795412617494,0.000858626862206869,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,inquilinus,NA,initial,late,genus,i_vs_l
310,OTU_37,2.56336870875503,2.72161375912179,0.862595656963508,4.53914641832777e-06,4.34022330165673e-05,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,barnesiella,NA,initial,late,genus,i_vs_l
311,OTU_43,-4.62916566069572,4.63221938316901,-0.894015045834337,1.37496701837835e-05,0.000112274839930289,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,NA,initial,late,genus,i_vs_l
312,OTU_6,-3.57338943656398,2.3147105362448,-1.51672156572078,5.57039112761413e-10,1.87486551728842e-08,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,NA,initial,late,genus,i_vs_l
313,OTU_640,-0.974121679332609,1.80399262282342,-0.489286794026766,0.0132073312544478,0.0455725770997789,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,NA,initial,late,genus,i_vs_l
314,OTU_65,2.67752994465067,3.54012260083217,0.682618807048418,0.0003866416768758,0.00192502153860424,bacteria,fibrobacteres,fibrobacteria,fibrobacterales,fibrobacteraceae,fibrobacter,NA,initial,late,genus,i_vs_l
315,OTU_8,3.23472155607502,1.66627229364516,1.87880940734882,3.86989072690375e-13,3.34163882931674e-11,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,NA,initial,late,genus,i_vs_l
316,OTU_86,1.97024878294389,2.85370339355925,0.592206244960739,0.00126352163743111,0.00531333654802596,bacteria,chlorobi,chlorobia,chlorobiales,chlorobiaceae,chlorobium,NA,initial,late,genus,i_vs_l
317,OTU_9,1.14136900425153,2.1069214928628,0.485400848876858,0.00887532690013779,0.0327556038683892,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,NA,initial,late,genus,i_vs_l
318,OTU_10,2.22722837322616,2.27619767155852,0.919819766143155,1.40154243727678e-05,9.9740354657562e-05,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,NA,NA,initial,late,family,i_vs_l
319,OTU_11,2.00986561634158,1.87821063497947,0.993747399510461,5.69540647430896e-06,4.69861318748968e-05,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,NA,NA,initial,late,family,i_vs_l
320,OTU_12,-2.06726110649752,3.45232727855913,-0.561629625627467,0.00400334546491361,0.0156785088868959,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,NA,NA,initial,late,family,i_vs_l
321,OTU_121,1.91703366907317,3.16444702784517,0.536976953283398,0.00490733216845839,0.0146351796936398,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,rhodothermaceae,NA,NA,initial,late,family,i_vs_l
322,OTU_15,-3.10214092949179,4.98673076448834,-0.529129461412623,0.00587161057444009,0.0220996858899685,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,NA,NA,initial,late,family,i_vs_l
323,OTU_16,2.67058787303827,2.53790000124433,0.973477424335016,3.01328331022914e-06,2.85954720034195e-05,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,NA,NA,initial,late,family,i_vs_l
324,OTU_196,-1.49722977011349,1.84517060175144,-0.746803843082741,0.000253883374607081,0.00112511795599437,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,brucellaceae,NA,NA,initial,late,family,i_vs_l
325,OTU_22,-5.05000945697699,5.26913549058872,-0.819170473076456,0.000113999300137648,0.000684336906414578,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,NA,NA,initial,late,family,i_vs_l
326,OTU_43,-4.75487441323674,4.67572555514339,-0.900641744195827,1.18308425592218e-05,8.38933003559642e-05,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,NA,NA,initial,late,family,i_vs_l
327,OTU_6,-3.77845815639937,2.43413747393779,-1.46680823873663,2.99737862080385e-09,7.24000760729198e-08,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,NA,NA,initial,late,family,i_vs_l
328,OTU_65,2.45629307176709,3.70847769840869,0.584121843919664,0.0012426930001111,0.00469149006042457,bacteria,fibrobacteres,fibrobacteria,fibrobacterales,fibrobacteraceae,NA,NA,initial,late,family,i_vs_l
329,OTU_8,3.02865328466097,1.87742733655172,1.5643303924661,8.56703153855565e-11,2.55528418084807e-09,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,NA,NA,initial,late,family,i_vs_l
330,OTU_86,1.84659827971626,2.9032818911751,0.547803630133141,0.0039365348810759,0.0116747482773645,bacteria,chlorobi,chlorobia,chlorobiales,chlorobiaceae,NA,NA,initial,late,family,i_vs_l
331,OTU_10,2.1463851578431,2.34142568089872,0.853231034987038,3.15695478619991e-05,0.000167740242253058,bacteria,bacteroidetes,cytophagia,cytophagales,NA,NA,NA,initial,late,order,i_vs_l
332,OTU_121,1.71659463333476,3.32059106274255,0.452641973946655,0.0138563337485979,0.0301236517436538,bacteria,bacteroidetes,bacteroidetes,bacteroidetes order ii. incertae sedis,NA,NA,NA,initial,late,order,i_vs_l
333,OTU_15,-3.15593016052254,4.92683172183259,-0.532340009616358,0.00542408258339148,0.0171539304525667,bacteria,spirochaetes,spirochaetia,spirochaetales,NA,NA,NA,initial,late,order,i_vs_l
334,OTU_16,2.56550700839995,2.40333077414427,0.978330184840742,1.82624889499203e-06,1.39287642380078e-05,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,NA,NA,NA,initial,late,order,i_vs_l
335,OTU_43,-4.89873328032952,4.62808731116346,-0.929601209156536,6.28949335447658e-06,3.69253659113164e-05,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,NA,NA,NA,initial,late,order,i_vs_l
336,OTU_6,-2.51713963188425,1.85728231691603,-1.30958480773922,1.14413880807747e-08,1.21964486943627e-07,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,NA,NA,NA,initial,late,order,i_vs_l
337,OTU_65,2.43580725267841,3.79585705099791,0.566129094356543,0.00239894658738493,0.007229119173938,bacteria,fibrobacteres,fibrobacteria,fibrobacterales,NA,NA,NA,initial,late,order,i_vs_l
338,OTU_8,1.90182577270039,1.66710436313005,1.10077446905421,7.55284530358409e-07,6.36758894798206e-06,bacteria,bacteroidetes,bacteroidia,bacteroidales,NA,NA,NA,initial,late,order,i_vs_l
339,OTU_86,1.78448725194156,2.67785708563051,0.572335755292183,0.00207789879377019,0.00595876937437489,bacteria,chlorobi,chlorobia,chlorobiales,NA,NA,NA,initial,late,order,i_vs_l
340,OTU_1,2.56974918818626,2.99611078576133,0.803973077825637,0.000106024913438546,0.000862385903628306,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,late,mid,OTU,l_vs_m
341,OTU_10,-1.70267588044343,2.18281196277411,-0.731195513547936,0.000616870905108782,0.00392533122374069,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,late,mid,OTU,l_vs_m
342,OTU_101,1.96960325698683,3.46398699101919,0.503799608390167,0.00943233932848138,0.0301050379001026,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,late,mid,OTU,l_vs_m
