,OTU,aldex2_diff.btw,aldex2_diff.win,aldex2_effect,aldex2_wi.ep,aldex2_wi.eBH,kingdom,phylum,class,order,family,genus,species,aldex2_positive,aldex2_negative,taxrank,test_id,level
298,OTU_15,1.92918276729752,2.58441752108565,0.685661999656327,0.00353978303997736,0.00827064241472824,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,mid,perturbed,OTU,m_vs_p,cluster
299,OTU_16,-2.33583914682684,1.55341452159147,-1.44965126461478,5.72933500866914e-09,7.28333869941391e-08,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,rhodocyclus,rhodocyclus tenuis,mid,perturbed,OTU,m_vs_p,cluster
300,OTU_2,-1.15768752855537,1.28397048676878,-0.879788973341818,3.96378086893735e-05,0.000179061740602264,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,mid,perturbed,OTU,m_vs_p,cluster
301,OTU_20,-0.725175776467752,2.98997908818518,-0.212664452947029,0.272354563992791,0.317442840158817,bacteria,actinobacteria,actinobacteria,actinomycetales,nocardioidaceae,propionicimonas,propionicimonas paludicola,mid,perturbed,OTU,m_vs_p,cluster
302,OTU_211,0.596869387512219,1.6488857004274,0.339932433288434,0.0936469546063493,0.129329801948595,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,mid,perturbed,OTU,m_vs_p,cluster
303,OTU_215,-4.10717166674588,1.89929306686518,-2.12162528932243,2.00564134651105e-11,7.96460611582601e-10,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,mid,perturbed,OTU,m_vs_p,cluster
304,OTU_22,4.73947856721296,3.53884266111873,1.24155848993172,1.68366626970344e-07,1.61270478060735e-06,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,ruminococcus,ruminococcus spp.,mid,perturbed,OTU,m_vs_p,cluster
305,OTU_222,1.04619172317287,2.70997672177424,0.369614770635779,0.125087527109821,0.163806906924554,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,mid,perturbed,OTU,m_vs_p,cluster
306,OTU_224,0.774870300151258,2.25676611494231,0.283704222533455,0.142696198257688,0.179402141332033,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,mid,perturbed,OTU,m_vs_p,cluster
307,OTU_23,0.978285594009733,1.71330156685604,0.548107676446664,0.00957084867101467,0.0183394685221047,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,mid,perturbed,OTU,m_vs_p,cluster
308,OTU_25,-3.91250569393742,3.12697824374768,-1.07288519439788,5.99972658266458e-06,3.53861952772199e-05,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,nitrospirillum,azospirillum amazonense,mid,perturbed,OTU,m_vs_p,cluster
309,OTU_259,1.26879064725188,1.85258818831557,0.610596081940937,0.00683755597605541,0.0140079158823977,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,mid,perturbed,OTU,m_vs_p,cluster
310,OTU_27,1.0993595729999,3.07839350582344,0.300950334530499,0.111931579086286,0.145750178125924,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.,mid,perturbed,OTU,m_vs_p,cluster
311,OTU_274,0.129065955920229,2.46593331802545,0.0411326127044655,0.654397719309721,0.687856200572575,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,mid,perturbed,OTU,m_vs_p,cluster
312,OTU_284,0.644359640127599,2.38144522795478,0.271877107982756,0.215103574884848,0.259323270672652,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,escherichia,escherichia spp.,mid,perturbed,OTU,m_vs_p,cluster
313,OTU_298,1.09437517353913,1.67155207383876,0.63291769748723,0.00430009999416851,0.00935258849012609,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,mid,perturbed,OTU,m_vs_p,cluster
314,OTU_3,1.05813240923766,1.26765597243038,0.788591106377006,0.000360915041518523,0.00119743609621687,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,mid,perturbed,OTU,m_vs_p,cluster
315,OTU_30,-0.908062836011759,4.41094781692698,-0.185656218468843,0.296230844777666,0.343742011044299,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,mid,perturbed,OTU,m_vs_p,cluster
316,OTU_315,-0.726388194722391,1.4578547708967,-0.462211506512593,0.0338131632696788,0.0543191350802063,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,mid,perturbed,OTU,m_vs_p,cluster
317,OTU_36,2.39939379148594,2.79338780693852,0.768276831454594,0.000253718083919537,0.000768309469877689,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter salisaro,mid,perturbed,OTU,m_vs_p,cluster
318,OTU_4,1.37198598973872,1.72385267051142,0.724095433056956,0.00254446691850796,0.00635215645602083,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,mid,perturbed,OTU,m_vs_p,cluster
319,OTU_409,-1.35421036622063,1.48573515605191,-0.903403966303149,5.96684582490201e-05,0.000245628185552761,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,mid,perturbed,OTU,m_vs_p,cluster
320,OTU_41,-1.30767942673266,1.4531939297372,-0.821934858523403,0.000364317812238001,0.00110013756342,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,mid,perturbed,OTU,m_vs_p,cluster
321,OTU_429,-1.05503717882105,2.74843140311423,-0.356503462916352,0.0555097543339255,0.0788698475604331,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,mid,perturbed,OTU,m_vs_p,cluster
322,OTU_43,4.36996597396219,4.11882491908181,0.942364889380365,4.13455297377876e-05,0.000167070514496484,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,desulfovibrio mexicanus,mid,perturbed,OTU,m_vs_p,cluster
323,OTU_437,0.210914745720985,1.27190474644003,0.168449758048572,0.376202893726385,0.425011699310926,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,mid,perturbed,OTU,m_vs_p,cluster
324,OTU_457,-0.0414969068989031,2.16127250178669,-0.0156990110006902,0.712533547193207,0.742318106384787,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,mid,perturbed,OTU,m_vs_p,cluster
325,OTU_467,0.830967036421598,2.43131479669063,0.333295367469468,0.129107548376459,0.167972407267935,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,mid,perturbed,OTU,m_vs_p,cluster
326,OTU_484,0.671235191145716,1.44943831103215,0.432166042435499,0.0461720004096082,0.0723574385773729,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,mid,perturbed,OTU,m_vs_p,cluster
327,OTU_5,-0.904501996438581,1.86553142927299,-0.408979275425521,0.0203358803650438,0.0357740151190388,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,mid,perturbed,OTU,m_vs_p,cluster
328,OTU_51,0.153521771123605,1.61794006204456,0.0853593397479962,0.632511728168404,0.666653520791936,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,mid,perturbed,OTU,m_vs_p,cluster
329,OTU_521,-5.63659263579964,2.70255960268767,-1.95358375740126,1.47028408719567e-09,2.39082853622107e-08,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,mid,perturbed,OTU,m_vs_p,cluster
330,OTU_548,1.77897393399942,1.51889251711421,1.10398067593484,6.77623130858812e-06,3.62762339651201e-05,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,mid,perturbed,OTU,m_vs_p,cluster
331,OTU_565,-0.922261961242864,1.44224073113999,-0.589685725976135,0.00564104240947358,0.0111784201299732,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,mid,perturbed,OTU,m_vs_p,cluster
332,OTU_569,-2.19351211895389,1.64884603949762,-1.22852118345668,3.37281526845528e-06,2.21653316631874e-05,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,caulobacter spp.,mid,perturbed,OTU,m_vs_p,cluster
333,OTU_584,-1.4807646535927,1.65998338916655,-0.828510205451251,0.000334296408358355,0.00106039092057146,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,mid,perturbed,OTU,m_vs_p,cluster
334,OTU_6,0.942731580202017,2.56417188292018,0.372523048169486,0.106626333387637,0.145431212007713,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,mid,perturbed,OTU,m_vs_p,cluster
335,OTU_608,1.00137859255488,2.45694424796112,0.398159056785224,0.0663891819368,0.0981342991166465,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,mid,perturbed,OTU,m_vs_p,cluster
336,OTU_640,0.918853821868721,1.42490425532972,0.61561590518978,0.00289159145908109,0.0069662023573668,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,mid,perturbed,OTU,m_vs_p,cluster
337,OTU_67,0.937641038553938,2.53927987933146,0.34187186128831,0.112013208487512,0.149583475684916,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,mid,perturbed,OTU,m_vs_p,cluster
338,OTU_7,-2.16373719911235,2.81140812250945,-0.682225841944615,0.00789342944564564,0.0161460637818635,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,citrobacter,citrobacter werkmanii,mid,perturbed,OTU,m_vs_p,cluster
339,OTU_8,-1.10561829636189,1.43389082683807,-0.672575117456892,0.00757705958844747,0.0155209522189993,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,mid,perturbed,OTU,m_vs_p,cluster
340,OTU_87,0.604573406560657,1.34261318942079,0.43336268006298,0.0489674851545451,0.0734222071550473,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,mid,perturbed,OTU,m_vs_p,cluster
341,OTU_9,-5.14026328148541,1.93462449866192,-2.37272163625424,1.88150495702152e-09,2.9895269477663e-08,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,mid,perturbed,OTU,m_vs_p,cluster
342,OTU_10,2.35304936491282,1.62249956953533,1.48123383709982,0.00521975524475525,0.0162549847620084,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,early,late C,OTU,lC_vs_e,focused.cluster
343,OTU_107,0.594158622347272,1.44407725846086,0.416261171865869,0.262725,0.35875868406651,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,early,late C,OTU,lC_vs_e,focused.cluster
344,OTU_11,3.92267984669422,1.85744134846705,1.95388537137419,0.000383391608391608,0.00342982320758107,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,early,late C,OTU,lC_vs_e,focused.cluster
345,OTU_115,-1.23911387213382,1.08297039462887,-1.10408136698984,0.0103062937062937,0.0271441866099737,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,early,late C,OTU,lC_vs_e,focused.cluster
346,OTU_116,4.12762783518105,2.79826716067823,1.43310575508796,0.00143374125874126,0.00636659082305885,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,early,late C,OTU,lC_vs_e,focused.cluster
347,OTU_12,2.17528549786162,4.00930883366766,0.780805069913701,0.0299996503496504,0.0696962625741797,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,early,late C,OTU,lC_vs_e,focused.cluster
348,OTU_13,3.62813251474273,2.51429211542462,1.45418936700367,0.000244755244755245,0.00320259323669726,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,early,late C,OTU,lC_vs_e,focused.cluster
349,OTU_136,0.1679922838033,1.16960067109377,0.127344596617467,0.725793181818182,0.77390192991634,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,early,late C,OTU,lC_vs_e,focused.cluster
350,OTU_14,-0.986226846588966,1.83464765120449,-0.521505550726389,0.104871503496503,0.187646971958011,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.,early,late C,OTU,lC_vs_e,focused.cluster
351,OTU_15,6.02934879991333,4.13810299786856,1.49629754767976,0.00125174825174825,0.00607141448174009,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,early,late C,OTU,lC_vs_e,focused.cluster
352,OTU_16,1.69171272285037,2.09956526083783,0.749696163234608,0.0413449300699301,0.0895687812796063,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,rhodocyclus,rhodocyclus tenuis,early,late C,OTU,lC_vs_e,focused.cluster
353,OTU_2,-0.328446190167796,0.739117335003172,-0.43460504331252,0.305878496503497,0.401746874752404,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,early,late C,OTU,lC_vs_e,focused.cluster
354,OTU_20,2.16173180810572,2.82228949282348,0.724267925606934,0.0922426573426574,0.169537695185477,bacteria,actinobacteria,actinobacteria,actinomycetales,nocardioidaceae,propionicimonas,propionicimonas paludicola,early,late C,OTU,lC_vs_e,focused.cluster
355,OTU_211,2.90325325108624,1.63269591998887,1.69772809795619,0.00121713286713287,0.00581551510887702,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,early,late C,OTU,lC_vs_e,focused.cluster
356,OTU_215,0.911842498054897,1.86769604848271,0.490381070268691,0.217936538461538,0.311364203073582,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,early,late C,OTU,lC_vs_e,focused.cluster
357,OTU_22,3.25086962356862,4.53193719192952,0.58837989748728,0.112383916083916,0.200686979777012,bacteria,firmicutes,clostridia,clostridiales,ruminococcaceae,ruminococcus,ruminococcus spp.,early,late C,OTU,lC_vs_e,focused.cluster
358,OTU_222,-2.07455202892234,2.15472909602827,-1.02579510715313,0.00938671328671329,0.0256558876222901,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,early,late C,OTU,lC_vs_e,focused.cluster
359,OTU_224,2.06181979209386,1.79903113337056,1.05827281374642,0.0128805944055944,0.0331042555925265,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,early,late C,OTU,lC_vs_e,focused.cluster
360,OTU_23,0.291388849272853,0.770362713058869,0.360398479941108,0.397033916083916,0.476265318291185,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,early,late C,OTU,lC_vs_e,focused.cluster
361,OTU_25,0.756386220511934,4.35966725155158,0.155553445345117,0.619568006993007,0.681466500686763,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,nitrospirillum,azospirillum amazonense,early,late C,OTU,lC_vs_e,focused.cluster
362,OTU_259,-0.261486356148865,1.40730098413577,-0.200964015880521,0.62316993006993,0.689354526385373,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,early,late C,OTU,lC_vs_e,focused.cluster
363,OTU_27,-1.03531442520491,1.87270838084779,-0.525097069462609,0.202212062937063,0.288204475763701,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.,early,late C,OTU,lC_vs_e,focused.cluster
364,OTU_274,5.00554232784339,2.35972912351991,1.9349030443021,0.000324825174825175,0.00332201712477499,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter sp.,early,late C,OTU,lC_vs_e,focused.cluster
365,OTU_284,-1.41457345565851,1.54891741131121,-0.861345235208036,0.0494618881118881,0.102717346005026,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,escherichia,escherichia spp.,early,late C,OTU,lC_vs_e,focused.cluster
366,OTU_298,0.65618272020293,1.49508706814145,0.448783034332108,0.208794230769231,0.306356163697465,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,early,late C,OTU,lC_vs_e,focused.cluster
367,OTU_3,0.642928215871573,1.4250177430563,0.460289884239589,0.214108216783217,0.31120426097771,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,early,late C,OTU,lC_vs_e,focused.cluster
368,OTU_30,4.67190260689165,3.12481367563509,1.32170692114828,0.000413636363636364,0.00357107451054638,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,early,late C,OTU,lC_vs_e,focused.cluster
369,OTU_315,-1.35075323738787,0.998208889782774,-1.31291220071557,0.00690489510489511,0.0198541529545216,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,early,late C,OTU,lC_vs_e,focused.cluster
370,OTU_36,0.661125212354442,2.03932847650863,0.244700161747553,0.44585034965035,0.529351312708049,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter salisaro,early,late C,OTU,lC_vs_e,focused.cluster
371,OTU_4,-0.275203088816888,1.40235584383686,-0.220140100912199,0.582171853146853,0.657015460732518,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,early,late C,OTU,lC_vs_e,focused.cluster
372,OTU_409,-0.459769066114066,0.979482321607934,-0.469326802316259,0.23011013986014,0.327208732682147,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,early,late C,OTU,lC_vs_e,focused.cluster
373,OTU_41,-0.0975552541964948,0.881907385981038,-0.0979052850530842,0.721493881118881,0.769247601881503,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,early,late C,OTU,lC_vs_e,focused.cluster
374,OTU_429,-0.155323415225213,1.60561024383606,-0.0922227862750214,0.669422727272727,0.72481632041088,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,early,late C,OTU,lC_vs_e,focused.cluster
375,OTU_43,-0.172717845240379,5.27763531182187,-0.0339806448078221,0.786883566433566,0.824344384363445,bacteria,proteobacteria,deltaproteobacteria,desulfovibrionales,desulfovibrionaceae,desulfovibrio,desulfovibrio mexicanus,early,late C,OTU,lC_vs_e,focused.cluster
376,OTU_437,0.517881432932298,1.34077303088408,0.401692374513336,0.165245629370629,0.259018149601064,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,early,late C,OTU,lC_vs_e,focused.cluster
377,OTU_457,3.14905077575535,1.83010984081962,1.60984801432861,0.00119038461538462,0.00570272630726344,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,early,late C,OTU,lC_vs_e,focused.cluster
378,OTU_467,-1.76073309937451,2.12885285582904,-0.7754379183817,0.0166215034965035,0.0380920610153115,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,early,late C,OTU,lC_vs_e,focused.cluster
379,OTU_484,-0.997846289177956,0.626645134221147,-1.45644187815561,0.00345751748251748,0.0114712515475691,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,early,late C,OTU,lC_vs_e,focused.cluster
380,OTU_5,-0.0316441005215338,1.11781643926538,-0.0265101177690096,0.900520804195804,0.918034823975579,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,early,late C,OTU,lC_vs_e,focused.cluster
381,OTU_51,1.34011394452821,1.17595943075916,1.08986807740161,0.0155346153846154,0.0374104041721943,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,early,late C,OTU,lC_vs_e,focused.cluster
382,OTU_521,1.18372782535425,3.48398405721021,0.368200033310392,0.256560839160839,0.347022803130591,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,early,late C,OTU,lC_vs_e,focused.cluster
383,OTU_548,-0.821790964050868,1.38593533565931,-0.562843944685875,0.14058479020979,0.220514688303922,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,methylocystaceae,pleomorphomonas,pleomorphomonas oryzae,early,late C,OTU,lC_vs_e,focused.cluster
384,OTU_565,-0.241680074945779,0.75799143228132,-0.292308375479316,0.441649825174825,0.520264861733038,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,early,late C,OTU,lC_vs_e,focused.cluster
385,OTU_569,0.9778435754868,1.63025162147867,0.567719917105063,0.187837937062937,0.280911219719782,bacteria,proteobacteria,alphaproteobacteria,caulobacterales,caulobacteraceae,caulobacter,caulobacter spp.,early,late C,OTU,lC_vs_e,focused.cluster
386,OTU_584,4.94160874741924,2.62126412705589,1.84960442030882,0.000420979020979021,0.00347722110494401,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,early,late C,OTU,lC_vs_e,focused.cluster
387,OTU_6,-2.09541070941265,2.01979324842271,-1.15277272300187,0.00311678321678322,0.0111271613824748,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,early,late C,OTU,lC_vs_e,focused.cluster
388,OTU_608,-2.35558969491431,2.40542120838384,-0.907989774205317,0.00555104895104895,0.0162392694800356,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,early,late C,OTU,lC_vs_e,focused.cluster
389,OTU_640,0.467184020853736,1.03295594736687,0.429916804129758,0.303312237762238,0.39528408041725,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,afipia,afipia sp.,early,late C,OTU,lC_vs_e,focused.cluster
390,OTU_67,-2.22578502648253,1.82515867584885,-1.18934581667441,0.00410804195804196,0.0131178945383623,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,rhodospirillaceae,magnetospirillum,magnetospirillum sp.,early,late C,OTU,lC_vs_e,focused.cluster
391,OTU_7,-0.813948549259209,2.56225391847272,-0.262293449908594,0.608198076923077,0.682207668914093,bacteria,proteobacteria,gammaproteobacteria,enterobacteriales,enterobacteriaceae,citrobacter,citrobacter werkmanii,early,late C,OTU,lC_vs_e,focused.cluster
392,OTU_8,4.35498241356547,2.29979532950042,2.03665039341895,0.000403146853146853,0.00344812799525649,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,early,late C,OTU,lC_vs_e,focused.cluster
393,OTU_87,0.452913726283524,1.31314681512106,0.324393200930421,0.447478671328671,0.531735454798161,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,early,late C,OTU,lC_vs_e,focused.cluster
394,OTU_9,0.830174972381298,3.54976971988755,0.334368939485219,0.234915559440559,0.328360078170461,bacteria,firmicutes,clostridia,clostridiales,eubacteriaceae,eubacterium,eubacterium sp.,early,late C,OTU,lC_vs_e,focused.cluster
395,OTU_10,0.883717421923613,2.1088269312092,0.473762673671207,0.571900932400932,0.66392135232383,bacteria,bacteroidetes,cytophagia,cytophagales,cytophagaceae,pontibacter,pontibacter spp.,mid C,late C,OTU,lC_vs_mC,focused.cluster
396,OTU_107,0.502692356794124,1.04352120651331,0.477315317068295,0.285894522144522,0.384613847843143,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodopseudomonas,rhodopseudomonas palustris,mid C,late C,OTU,lC_vs_mC,focused.cluster
397,OTU_11,1.03209889687597,1.57354558140315,0.689747681765224,0.0973356643356643,0.183874140258572,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,mid C,late C,OTU,lC_vs_mC,focused.cluster
398,OTU_115,-1.54115440503184,1.32857450032027,-1.17258122374631,0.0127365967365967,0.0349900261271641,bacteria,verrucomicrobia,opitutae,opitutales,opitutaceae,opitutus,opitutus spp.,mid C,late C,OTU,lC_vs_mC,focused.cluster
399,OTU_116,1.05165434231304,2.13490299253224,0.478648170576065,0.276357808857809,0.380219287061534,bacteria,proteobacteria,alphaproteobacteria,rhodospirillales,acetobacteraceae,acetobacter,acetobacter spp.,mid C,late C,OTU,lC_vs_mC,focused.cluster
400,OTU_12,2.32471696175065,1.55615863495371,0.940356879817672,0.117048951048951,0.207133778187347,bacteria,bacteroidetes,bacteroidia,bacteroidales,porphyromonadaceae,paludibacter,paludibacter propionicigenes,mid C,late C,OTU,lC_vs_mC,focused.cluster
401,OTU_13,0.506972015031999,0.883777773901054,0.407998791446295,0.191354312354312,0.290266135807126,bacteria,bacteroidetes,bacteroidia,bacteroidales,bacteroidaceae,bacteroides,bacteroides spp.,mid C,late C,OTU,lC_vs_mC,focused.cluster
402,OTU_136,0.686242799161358,0.778527182938528,0.737791521597824,0.112287878787879,0.187286003471879,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,bradyrhizobiaceae,rhodoblastus,rhodoblastus acidophilus,mid C,late C,OTU,lC_vs_mC,focused.cluster
403,OTU_14,0.109988697957119,1.51611936246335,0.0578350565639061,0.789996503496504,0.833179035387313,bacteria,proteobacteria,alphaproteobacteria,rhizobiales,hyphomicrobiaceae,ancalomicrobium,ancalomicrobium spp.,mid C,late C,OTU,lC_vs_mC,focused.cluster
404,OTU_15,2.57628358854699,0.960625782455246,2.31278207525785,0.0262237762237762,0.0649448984526448,bacteria,spirochaetes,spirochaetia,spirochaetales,spirochaetaceae,spirochaeta,spirochaeta spp.,mid C,late C,OTU,lC_vs_mC,focused.cluster
405,OTU_16,0.00730614631748594,2.13969942508306,0.0029835946376106,0.82245337995338,0.859099378916912,bacteria,proteobacteria,betaproteobacteria,rhodocyclales,rhodocyclaceae,rhodocyclus,rhodocyclus tenuis,mid C,late C,OTU,lC_vs_mC,focused.cluster
